booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
May252216562RT213,16562,23-05-22,25-05-22,27-05-22,2,RT2,makeyourtrip,3,Checked Out,12600,12600
May252216562RT214,16562,25-05-22,25-05-22,26-05-22,2,RT2,tripster,3,Checked Out,12600,12600
May252216562RT215,16562,21-05-22,25-05-22,31-05-22,2,RT2,others,,Checked Out,12600,12600
May252216562RT216,16562,20-05-22,25-05-22,26-05-22,1,RT2,logtrip,5,Checked Out,12600,12600
May252216562RT217,16562,23-05-22,25-05-22,26-05-22,4,RT2,logtrip,,Checked Out,15120,15120
May252216562RT218,16562,21-05-22,25-05-22,30-05-22,2,RT2,direct online,4,Checked Out,12600,12600
May252216562RT219,16562,4/5/2022,25-05-22,26-05-22,3,RT2,others,,Checked Out,13860,13860
May252216562RT220,16562,23-05-22,25-05-22,27-05-22,3,RT2,tripster,3,Checked Out,13860,13860
May252216562RT221,16562,22-05-22,25-05-22,30-05-22,2,RT2,direct online,,No Show,12600,12600
May252216562RT222,16562,21-05-22,25-05-22,27-05-22,2,RT2,direct offline,3,Checked Out,12600,12600
May252216562RT31,16562,21-05-22,25-05-22,27-05-22,4,RT3,logtrip,3,Checked Out,20160,20160
May252216562RT32,16562,23-05-22,25-05-22,26-05-22,1,RT3,logtrip,,Checked Out,16800,16800
May252216562RT33,16562,21-05-22,25-05-22,27-05-22,1,RT3,others,,Cancelled,16800,6720
May252216562RT34,16562,4/5/2022,25-05-22,26-05-22,2,RT3,others,,Cancelled,16800,6720
May252216562RT35,16562,23-05-22,25-05-22,27-05-22,1,RT3,direct online,3,Checked Out,16800,16800
May252216562RT36,16562,22-05-22,25-05-22,26-05-22,1,RT3,makeyourtrip,,Cancelled,16800,6720
May252216562RT37,16562,24-05-22,25-05-22,31-05-22,3,RT3,logtrip,,Checked Out,18480,18480
May252216562RT38,16562,23-05-22,25-05-22,27-05-22,3,RT3,makeyourtrip,,Checked Out,18480,18480
May252216562RT39,16562,22-05-22,25-05-22,28-05-22,2,RT3,makeyourtrip,3,Checked Out,16800,16800
May252216562RT41,16562,25-05-22,25-05-22,27-05-22,2,RT4,makeyourtrip,3,Checked Out,26600,26600
May252216562RT42,16562,20-05-22,25-05-22,26-05-22,1,RT4,others,3,Checked Out,26600,26600
May252216562RT43,16562,19-05-22,25-05-22,26-05-22,2,RT4,others,3,Checked Out,26600,26600
May252216562RT44,16562,23-05-22,25-05-22,27-05-22,6,RT4,makeyourtrip,3,Checked Out,37240,37240
May252216563RT11,16563,25-05-22,25-05-22,26-05-22,2,RT1,others,5,Checked Out,9100,9100
May252216563RT12,16563,23-05-22,25-05-22,27-05-22,1,RT1,tripster,,Checked Out,9100,9100
May252216563RT13,16563,23-05-22,25-05-22,26-05-22,2,RT1,logtrip,,No Show,9100,9100
May252216563RT14,16563,25-05-22,25-05-22,29-05-22,1,RT1,logtrip,5,Checked Out,9100,9100
May252216563RT15,16563,22-05-22,25-05-22,26-05-22,2,RT1,others,,Checked Out,9100,9100
May252216563RT16,16563,19-05-22,25-05-22,26-05-22,1,RT1,others,,No Show,9100,9100
May252216563RT17,16563,25-05-22,25-05-22,27-05-22,1,RT1,makeyourtrip,,Checked Out,9100,9100
May252216563RT18,16563,23-05-22,25-05-22,26-05-22,1,RT1,makeyourtrip,3,Checked Out,9100,9100
May252216563RT19,16563,19-05-22,25-05-22,28-05-22,1,RT1,others,,Cancelled,9100,3640
May252216563RT110,16563,24-05-22,25-05-22,26-05-22,1,RT1,others,5,Checked Out,9100,9100
May252216563RT111,16563,5/5/2022,25-05-22,28-05-22,1,RT1,makeyourtrip,5,Checked Out,9100,9100
May252216563RT112,16563,25-05-22,25-05-22,26-05-22,1,RT1,tripster,5,Checked Out,9100,9100
May252216563RT113,16563,24-05-22,25-05-22,28-05-22,1,RT1,others,,Cancelled,9100,3640
May252216563RT114,16563,25-05-22,25-05-22,26-05-22,1,RT1,others,5,Checked Out,9100,9100
May252216563RT115,16563,24-05-22,25-05-22,29-05-22,1,RT1,others,,Checked Out,9100,9100
May252216563RT116,16563,22-05-22,25-05-22,30-05-22,2,RT1,others,,Cancelled,9100,3640
May252216563RT117,16563,24-05-22,25-05-22,27-05-22,2,RT1,direct offline,5,Checked Out,9100,9100
May252216563RT118,16563,25-05-22,25-05-22,26-05-22,3,RT1,logtrip,4,Checked Out,10010,10010
May252216563RT119,16563,24-05-22,25-05-22,27-05-22,1,RT1,others,,No Show,9100,9100
May252216563RT120,16563,25-05-22,25-05-22,27-05-22,1,RT1,journey,5,Checked Out,9100,9100
May252216563RT121,16563,24-05-22,25-05-22,26-05-22,4,RT1,others,,Checked Out,10920,10920
May252216563RT122,16563,24-05-22,25-05-22,26-05-22,1,RT1,direct offline,5,Checked Out,9100,9100
May252216563RT123,16563,23-05-22,25-05-22,28-05-22,2,RT1,journey,,Cancelled,9100,3640
May252216563RT124,16563,25-05-22,25-05-22,26-05-22,2,RT1,makeyourtrip,,No Show,9100,9100
May252216563RT125,16563,21-05-22,25-05-22,27-05-22,1,RT1,logtrip,,Cancelled,9100,3640
May252216563RT21,16563,25-05-22,25-05-22,26-05-22,2,RT2,makeyourtrip,,Cancelled,12600,5040
May252216563RT22,16563,24-05-22,25-05-22,26-05-22,1,RT2,makeyourtrip,5,Checked Out,12600,12600
May252216563RT23,16563,25-05-22,25-05-22,26-05-22,2,RT2,makeyourtrip,5,Checked Out,12600,12600
May252216563RT24,16563,24-05-22,25-05-22,26-05-22,2,RT2,makeyourtrip,,Checked Out,12600,12600
May252216563RT25,16563,21-05-22,25-05-22,26-05-22,1,RT2,journey,,Cancelled,12600,5040
May252216563RT26,16563,25-05-22,25-05-22,26-05-22,1,RT2,makeyourtrip,,Checked Out,12600,12600
May252216563RT27,16563,25-05-22,25-05-22,26-05-22,1,RT2,direct offline,5,Checked Out,12600,12600
May252216563RT28,16563,25-05-22,25-05-22,26-05-22,2,RT2,others,,Cancelled,12600,5040
May252216563RT29,16563,24-05-22,25-05-22,29-05-22,1,RT2,others,5,Checked Out,12600,12600
May252216563RT210,16563,25-05-22,25-05-22,26-05-22,1,RT2,others,5,Checked Out,12600,12600
May252216563RT211,16563,24-05-22,25-05-22,26-05-22,1,RT2,makeyourtrip,,Checked Out,12600,12600
May252216563RT212,16563,25-05-22,25-05-22,26-05-22,4,RT2,others,,Cancelled,15120,6048
May252216563RT213,16563,25-05-22,25-05-22,26-05-22,1,RT2,direct offline,,Checked Out,12600,12600
May252216563RT214,16563,23-05-22,25-05-22,26-05-22,1,RT2,others,,Cancelled,12600,5040
May252216563RT215,16563,23-05-22,25-05-22,26-05-22,1,RT2,others,,Checked Out,12600,12600
May252216563RT216,16563,24-05-22,25-05-22,26-05-22,1,RT2,others,,No Show,12600,12600
May252216563RT217,16563,25-05-22,25-05-22,27-05-22,1,RT2,others,3,Checked Out,12600,12600
May252216563RT218,16563,21-05-22,25-05-22,26-05-22,1,RT2,others,5,Checked Out,12600,12600
May252216563RT219,16563,21-05-22,25-05-22,26-05-22,1,RT2,direct online,4,Checked Out,12600,12600
May252216563RT220,16563,24-05-22,25-05-22,27-05-22,2,RT2,others,5,Checked Out,12600,12600
May252216563RT221,16563,25-05-22,25-05-22,28-05-22,1,RT2,others,3,Checked Out,12600,12600
May252216563RT31,16563,24-05-22,25-05-22,27-05-22,1,RT3,makeyourtrip,,Checked Out,16800,16800
May252216563RT32,16563,25-05-22,25-05-22,26-05-22,2,RT3,others,3,Checked Out,16800,16800
May252216563RT33,16563,25-05-22,25-05-22,29-05-22,4,RT3,logtrip,,No Show,20160,20160
May252216563RT34,16563,21-05-22,25-05-22,26-05-22,2,RT3,makeyourtrip,,Cancelled,16800,6720
May252216563RT35,16563,24-05-22,25-05-22,27-05-22,5,RT3,others,,Checked Out,21840,21840
May252216563RT36,16563,25-05-22,25-05-22,29-05-22,4,RT3,journey,1,Checked Out,20160,20160
May252216563RT37,16563,25-05-22,25-05-22,28-05-22,2,RT3,direct online,5,Checked Out,16800,16800
May252216563RT38,16563,25-05-22,25-05-22,26-05-22,1,RT3,logtrip,,Cancelled,16800,6720
May252216563RT39,16563,18-05-22,25-05-22,26-05-22,2,RT3,others,,Checked Out,16800,16800
May252216563RT310,16563,24-05-22,25-05-22,27-05-22,1,RT3,makeyourtrip,5,Checked Out,16800,16800
May252216563RT311,16563,25-05-22,25-05-22,27-05-22,3,RT3,others,,Checked Out,18480,18480
May252216563RT312,16563,25-05-22,25-05-22,26-05-22,1,RT3,others,,Checked Out,16800,16800
May252216563RT41,16563,24-05-22,25-05-22,29-05-22,1,RT4,makeyourtrip,1,Checked Out,26600,26600
May252216563RT42,16563,24-05-22,25-05-22,31-05-22,1,RT4,logtrip,5,Checked Out,26600,26600
May252216563RT43,16563,19-05-22,25-05-22,26-05-22,1,RT4,others,,Cancelled,26600,10640
May252216563RT44,16563,22-05-22,25-05-22,27-05-22,1,RT4,others,,Cancelled,26600,10640
May252216563RT45,16563,24-05-22,25-05-22,26-05-22,1,RT4,others,,Checked Out,26600,26600
May252216563RT46,16563,25-05-22,25-05-22,27-05-22,1,RT4,others,,Checked Out,26600,26600
May252216563RT47,16563,23-05-22,25-05-22,26-05-22,1,RT4,others,,Cancelled,26600,10640
May252216563RT48,16563,22-05-22,25-05-22,27-05-22,1,RT4,tripster,,Checked Out,26600,26600
May252216563RT49,16563,22-05-22,25-05-22,26-05-22,1,RT4,others,,Checked Out,26600,26600
May252216563RT410,16563,24-05-22,25-05-22,26-05-22,1,RT4,journey,,No Show,26600,26600
May252216563RT411,16563,25-05-22,25-05-22,26-05-22,2,RT4,makeyourtrip,,Cancelled,26600,10640
May252217558RT11,17558,22-05-22,25-05-22,27-05-22,3,RT1,others,3,Checked Out,12155,12155
May252217558RT12,17558,20-05-22,25-05-22,30-05-22,2,RT1,logtrip,3,Checked Out,11050,11050
May252217558RT13,17558,22-05-22,25-05-22,27-05-22,4,RT1,others,,Checked Out,13260,13260
May252217558RT14,17558,22-05-22,25-05-22,29-05-22,2,RT1,others,,Cancelled,11050,4420
May252217558RT15,17558,21-05-22,25-05-22,26-05-22,2,RT1,others,,Checked Out,11050,11050
May252217558RT16,17558,20-05-22,25-05-22,27-05-22,1,RT1,others,3,Checked Out,11050,11050
May252217558RT17,17558,23-05-22,25-05-22,26-05-22,3,RT1,logtrip,2,Checked Out,12155,12155
May252217558RT18,17558,23-05-22,25-05-22,31-05-22,2,RT1,tripster,4,Checked Out,11050,11050
May252217558RT19,17558,23-05-22,25-05-22,27-05-22,2,RT1,makeyourtrip,2,Checked Out,11050,11050
May252217558RT110,17558,22-05-22,25-05-22,30-05-22,2,RT1,makeyourtrip,,No Show,11050,11050
May252217558RT111,17558,23-05-22,25-05-22,27-05-22,2,RT1,direct offline,,No Show,11050,11050
May252217558RT21,17558,20-05-22,25-05-22,29-05-22,2,RT2,logtrip,5,Checked Out,15300,15300
May252217558RT22,17558,19-05-22,25-05-22,26-05-22,2,RT2,logtrip,,Cancelled,15300,6120
May252217558RT23,17558,25-05-22,25-05-22,26-05-22,4,RT2,tripster,,Cancelled,18360,7344
May252217558RT24,17558,19-05-22,25-05-22,27-05-22,3,RT2,direct online,,Cancelled,16830,6732
May252217558RT25,17558,22-05-22,25-05-22,27-05-22,1,RT2,direct online,,Checked Out,15300,15300
May252217558RT26,17558,18-05-22,25-05-22,30-05-22,2,RT2,makeyourtrip,,Checked Out,15300,15300
May252217558RT27,17558,23-05-22,25-05-22,26-05-22,3,RT2,others,,Cancelled,16830,6732
May252217558RT28,17558,19-05-22,25-05-22,27-05-22,2,RT2,makeyourtrip,3,Checked Out,15300,15300
May252217558RT29,17558,25-05-22,25-05-22,30-05-22,3,RT2,direct online,,Cancelled,16830,6732
May252217558RT210,17558,5/5/2022,25-05-22,30-05-22,3,RT2,others,,Checked Out,16830,16830
May252217558RT211,17558,23-05-22,25-05-22,28-05-22,2,RT2,direct online,,Checked Out,15300,15300
May252217558RT212,17558,22-05-22,25-05-22,27-05-22,1,RT2,others,,Cancelled,15300,6120
May252217558RT213,17558,22-05-22,25-05-22,30-05-22,2,RT2,logtrip,3,Checked Out,15300,15300
May252217558RT214,17558,19-05-22,25-05-22,31-05-22,2,RT2,others,,Checked Out,15300,15300
May252217558RT215,17558,22-05-22,25-05-22,27-05-22,1,RT2,direct offline,3,Checked Out,15300,15300
May252217558RT216,17558,23-05-22,25-05-22,26-05-22,2,RT2,direct online,3,Checked Out,15300,15300
May252217558RT217,17558,20-05-22,25-05-22,27-05-22,2,RT2,others,3,Checked Out,15300,15300
May252217558RT218,17558,20-05-22,25-05-22,31-05-22,3,RT2,others,3,Checked Out,16830,16830
May252217558RT219,17558,22-05-22,25-05-22,26-05-22,2,RT2,others,3,Checked Out,15300,15300
May252217558RT220,17558,20-05-22,25-05-22,26-05-22,3,RT2,others,,Cancelled,16830,6732
May252217558RT221,17558,20-05-22,25-05-22,31-05-22,1,RT2,makeyourtrip,,Checked Out,15300,15300
May252217558RT222,17558,22-05-22,25-05-22,26-05-22,2,RT2,direct online,,No Show,15300,15300
May252217558RT223,17558,21-05-22,25-05-22,31-05-22,2,RT2,others,,Checked Out,15300,15300
May252217558RT224,17558,4/5/2022,25-05-22,28-05-22,2,RT2,others,,Cancelled,15300,6120
May252217558RT225,17558,21-05-22,25-05-22,26-05-22,1,RT2,makeyourtrip,3,Checked Out,15300,15300
May252217558RT31,17558,20-05-22,25-05-22,29-05-22,2,RT3,others,,Checked Out,20400,20400
May252217558RT32,17558,22-05-22,25-05-22,26-05-22,2,RT3,journey,3,Checked Out,20400,20400
May252217558RT33,17558,19-05-22,25-05-22,29-05-22,2,RT3,others,3,Checked Out,20400,20400
May252217558RT34,17558,23-05-22,25-05-22,28-05-22,2,RT3,direct online,4,Checked Out,20400,20400
May252217558RT35,17558,23-05-22,25-05-22,26-05-22,2,RT3,logtrip,3,Checked Out,20400,20400
May252217558RT36,17558,24-05-22,25-05-22,30-05-22,2,RT3,others,,Cancelled,20400,8160
May252217558RT37,17558,21-05-22,25-05-22,29-05-22,2,RT3,direct online,3,Checked Out,20400,20400
May252217558RT38,17558,19-05-22,25-05-22,27-05-22,2,RT3,others,,Checked Out,20400,20400
May252217558RT39,17558,21-05-22,25-05-22,31-05-22,2,RT3,others,4,Checked Out,20400,20400
May252217558RT310,17558,22-05-22,25-05-22,26-05-22,1,RT3,others,,Checked Out,20400,20400
May252217558RT311,17558,21-05-22,25-05-22,29-05-22,2,RT3,logtrip,3,Checked Out,20400,20400
May252217558RT312,17558,19-05-22,25-05-22,27-05-22,2,RT3,makeyourtrip,1,Checked Out,20400,20400
May252217558RT313,17558,22-05-22,25-05-22,30-05-22,4,RT3,makeyourtrip,,Checked Out,24480,24480
May252217558RT41,17558,20-05-22,25-05-22,28-05-22,3,RT4,makeyourtrip,,Cancelled,35530,14212
May252217558RT42,17558,21-05-22,25-05-22,30-05-22,2,RT4,makeyourtrip,3,Checked Out,32300,32300
May252217558RT43,17558,18-05-22,25-05-22,26-05-22,1,RT4,makeyourtrip,3,Checked Out,32300,32300
May252217559RT11,17559,21-05-22,25-05-22,26-05-22,2,RT1,makeyourtrip,,Cancelled,11050,4420
May252217559RT12,17559,24-05-22,25-05-22,27-05-22,2,RT1,direct online,,Checked Out,11050,11050
May252217559RT13,17559,25-05-22,25-05-22,30-05-22,2,RT1,logtrip,,Checked Out,11050,11050
May252217559RT14,17559,5/5/2022,25-05-22,31-05-22,3,RT1,makeyourtrip,5,Checked Out,12155,12155
May252217559RT15,17559,19-05-22,25-05-22,27-05-22,4,RT1,makeyourtrip,,Checked Out,13260,13260
May252217559RT16,17559,23-05-22,25-05-22,27-05-22,2,RT1,journey,,Cancelled,11050,4420
May252217559RT17,17559,21-05-22,25-05-22,30-05-22,3,RT1,direct offline,5,Checked Out,12155,12155
May252217559RT18,17559,22-05-22,25-05-22,26-05-22,1,RT1,makeyourtrip,,Checked Out,11050,11050
May252217559RT19,17559,22-05-22,25-05-22,30-05-22,2,RT1,others,5,Checked Out,11050,11050
May252217559RT110,17559,25-05-22,25-05-22,31-05-22,2,RT1,makeyourtrip,,Checked Out,11050,11050
May252217559RT111,17559,5/5/2022,25-05-22,27-05-22,1,RT1,logtrip,,Checked Out,11050,11050
May252217559RT112,17559,23-05-22,25-05-22,31-05-22,2,RT1,others,5,Checked Out,11050,11050
May252217559RT113,17559,19-05-22,25-05-22,31-05-22,2,RT1,others,4,Checked Out,11050,11050
May252217559RT114,17559,23-05-22,25-05-22,26-05-22,2,RT1,others,,Checked Out,11050,11050
May252217559RT115,17559,18-05-22,25-05-22,27-05-22,2,RT1,direct online,5,Checked Out,11050,11050
May252217559RT116,17559,24-05-22,25-05-22,31-05-22,2,RT1,others,,Cancelled,11050,4420
May252217559RT117,17559,19-05-22,25-05-22,31-05-22,4,RT1,journey,5,Checked Out,13260,13260
May252217559RT118,17559,1/5/2022,25-05-22,28-05-22,3,RT1,tripster,5,Checked Out,12155,12155
May252217559RT119,17559,24-05-22,25-05-22,29-05-22,1,RT1,others,,Cancelled,11050,4420
May252217559RT120,17559,22-05-22,25-05-22,27-05-22,2,RT1,tripster,4,Checked Out,11050,11050
May252217559RT121,17559,24-05-22,25-05-22,27-05-22,2,RT1,logtrip,,Checked Out,11050,11050
May252217559RT122,17559,22-05-22,25-05-22,31-05-22,2,RT1,makeyourtrip,,Checked Out,11050,11050
May252217559RT21,17559,23-05-22,25-05-22,26-05-22,2,RT2,others,3,Checked Out,15300,15300
May252217559RT22,17559,20-05-22,25-05-22,31-05-22,2,RT2,others,,No Show,15300,15300
May252217559RT23,17559,23-05-22,25-05-22,26-05-22,3,RT2,others,5,Checked Out,16830,16830
May252217559RT24,17559,23-05-22,25-05-22,26-05-22,1,RT2,others,,Checked Out,15300,15300
May252217559RT25,17559,1/5/2022,25-05-22,30-05-22,2,RT2,makeyourtrip,,Checked Out,15300,15300
May252217559RT26,17559,23-05-22,25-05-22,26-05-22,3,RT2,others,,Cancelled,16830,6732
May252217559RT27,17559,24-05-22,25-05-22,27-05-22,2,RT2,direct offline,,Checked Out,15300,15300
May252217559RT28,17559,20-05-22,25-05-22,26-05-22,2,RT2,direct online,1,Checked Out,15300,15300
May252217559RT29,17559,22-05-22,25-05-22,30-05-22,4,RT2,journey,3,Checked Out,18360,18360
May252217559RT210,17559,23-05-22,25-05-22,26-05-22,3,RT2,others,,Checked Out,16830,16830
May252217559RT211,17559,20-05-22,25-05-22,28-05-22,1,RT2,direct offline,3,Checked Out,15300,15300
May252217559RT212,17559,23-05-22,25-05-22,30-05-22,2,RT2,tripster,,Checked Out,15300,15300
May252217559RT213,17559,23-05-22,25-05-22,26-05-22,3,RT2,journey,,Cancelled,16830,6732
May252217559RT214,17559,21-05-22,25-05-22,26-05-22,2,RT2,logtrip,,Cancelled,15300,6120
May252217559RT215,17559,23-05-22,25-05-22,26-05-22,2,RT2,logtrip,,Cancelled,15300,6120
May252217559RT216,17559,22-05-22,25-05-22,31-05-22,2,RT2,makeyourtrip,5,Checked Out,15300,15300
May252217559RT217,17559,22-05-22,25-05-22,31-05-22,2,RT2,others,1,Checked Out,15300,15300
May252217559RT218,17559,23-05-22,25-05-22,26-05-22,2,RT2,logtrip,,Checked Out,15300,15300
May252217559RT219,17559,20-05-22,25-05-22,30-05-22,1,RT2,makeyourtrip,3,Checked Out,15300,15300
May252217559RT220,17559,23-05-22,25-05-22,26-05-22,3,RT2,others,,Cancelled,16830,6732
May252217559RT221,17559,23-05-22,25-05-22,27-05-22,2,RT2,logtrip,5,Checked Out,15300,15300
May252217559RT222,17559,22-05-22,25-05-22,31-05-22,2,RT2,makeyourtrip,,Checked Out,15300,15300
May252217559RT223,17559,18-05-22,25-05-22,31-05-22,1,RT2,makeyourtrip,4,Checked Out,15300,15300
May252217559RT224,17559,22-05-22,25-05-22,30-05-22,1,RT2,tripster,5,Checked Out,15300,15300
May252217559RT225,17559,25-05-22,25-05-22,30-05-22,2,RT2,others,,Checked Out,15300,15300
May252217559RT31,17559,19-05-22,25-05-22,30-05-22,2,RT3,others,,No Show,20400,20400
May252217559RT32,17559,19-05-22,25-05-22,30-05-22,2,RT3,others,,Checked Out,20400,20400
May252217559RT33,17559,23-05-22,25-05-22,27-05-22,6,RT3,others,5,Checked Out,28560,28560
May252217559RT34,17559,23-05-22,25-05-22,26-05-22,2,RT3,journey,,Cancelled,20400,8160
May252217559RT35,17559,19-05-22,25-05-22,31-05-22,3,RT3,makeyourtrip,3,Checked Out,22440,22440
May252217559RT36,17559,22-05-22,25-05-22,26-05-22,6,RT3,others,4,Checked Out,28560,28560
May252217559RT37,17559,19-05-22,25-05-22,31-05-22,2,RT3,makeyourtrip,,Cancelled,20400,8160
May252217559RT38,17559,23-05-22,25-05-22,27-05-22,3,RT3,makeyourtrip,5,Checked Out,22440,22440
May252217559RT39,17559,23-05-22,25-05-22,28-05-22,3,RT3,journey,5,Checked Out,22440,22440
May252217559RT310,17559,22-05-22,25-05-22,26-05-22,2,RT3,makeyourtrip,,Checked Out,20400,20400
May252217559RT41,17559,19-05-22,25-05-22,26-05-22,2,RT4,logtrip,,Cancelled,32300,12920
May252217559RT42,17559,19-05-22,25-05-22,29-05-22,3,RT4,direct offline,5,Checked Out,35530,35530
May252217559RT43,17559,18-05-22,25-05-22,26-05-22,2,RT4,others,5,Checked Out,32300,32300
May252217559RT44,17559,23-05-22,25-05-22,27-05-22,2,RT4,makeyourtrip,,Cancelled,32300,12920
May252217559RT45,17559,22-05-22,25-05-22,26-05-22,3,RT4,direct offline,5,Checked Out,35530,35530
May252217559RT46,17559,20-05-22,25-05-22,26-05-22,2,RT4,makeyourtrip,4,Checked Out,32300,32300
May252217559RT47,17559,4/5/2022,25-05-22,31-05-22,2,RT4,others,,Checked Out,32300,32300
May252217559RT48,17559,19-05-22,25-05-22,26-05-22,2,RT4,direct offline,,Cancelled,32300,12920
May252217559RT49,17559,24-05-22,25-05-22,27-05-22,2,RT4,journey,4,Checked Out,32300,32300
May252217560RT11,17560,19-05-22,25-05-22,26-05-22,4,RT1,others,3,Checked Out,13260,13260
May252217560RT12,17560,24-05-22,25-05-22,28-05-22,1,RT1,others,3,Checked Out,11050,11050
May252217560RT13,17560,25-05-22,25-05-22,26-05-22,1,RT1,journey,3,Checked Out,11050,11050
May252217560RT14,17560,22-05-22,25-05-22,26-05-22,1,RT1,makeyourtrip,,Checked Out,11050,11050
May252217560RT15,17560,23-05-22,25-05-22,26-05-22,1,RT1,journey,,Cancelled,11050,4420
May252217560RT16,17560,20-05-22,25-05-22,26-05-22,1,RT1,direct online,,Checked Out,11050,11050
May252217560RT17,17560,24-05-22,25-05-22,26-05-22,1,RT1,logtrip,3,Checked Out,11050,11050
May252217560RT18,17560,19-05-22,25-05-22,26-05-22,1,RT1,tripster,3,Checked Out,11050,11050
May252217560RT19,17560,22-05-22,25-05-22,26-05-22,2,RT1,logtrip,,Cancelled,11050,4420
May252217560RT110,17560,22-05-22,25-05-22,26-05-22,1,RT1,others,,Cancelled,11050,4420
May252217560RT111,17560,25-05-22,25-05-22,26-05-22,1,RT1,others,2,Checked Out,11050,11050
May252217560RT112,17560,4/5/2022,25-05-22,26-05-22,3,RT1,logtrip,2,Checked Out,12155,12155
May252217560RT113,17560,20-05-22,25-05-22,26-05-22,1,RT1,journey,,Cancelled,11050,4420
May252217560RT114,17560,23-05-22,25-05-22,27-05-22,3,RT1,direct online,,Checked Out,12155,12155
May252217560RT115,17560,22-05-22,25-05-22,26-05-22,4,RT1,others,3,Checked Out,13260,13260
May252217560RT116,17560,22-05-22,25-05-22,26-05-22,3,RT1,tripster,,Cancelled,12155,4862
May252217560RT117,17560,22-05-22,25-05-22,28-05-22,1,RT1,others,,Cancelled,11050,4420
May252217560RT118,17560,19-05-22,25-05-22,26-05-22,1,RT1,others,3,Checked Out,11050,11050
May252217560RT119,17560,25-05-22,25-05-22,28-05-22,1,RT1,others,2,Checked Out,11050,11050
May252217560RT21,17560,25-05-22,25-05-22,26-05-22,1,RT2,makeyourtrip,5,Checked Out,15300,15300
May252217560RT22,17560,25-05-22,25-05-22,26-05-22,2,RT2,others,,Cancelled,15300,6120
May252217560RT23,17560,22-05-22,25-05-22,26-05-22,1,RT2,others,,Checked Out,15300,15300
May252217560RT24,17560,21-05-22,25-05-22,26-05-22,1,RT2,makeyourtrip,3,Checked Out,15300,15300
May252217560RT25,17560,24-05-22,25-05-22,26-05-22,1,RT2,makeyourtrip,,Cancelled,15300,6120
